tripid,userid,name,trippointid,lat,lon,speed,recordedtimestamp,sequence,enginerpm,shorttermfuelbank1,longtermfuelbank1,throttleposition,relativethrottleposition,runtime,distancewithmil,engineload,mafflowrate,outsidetemperature,enginefuelrate,vin
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4cd9a02f-7a34-4345-a248-29d62eedac56,47.66719357,-122.1176326,7,2018-03-14T00:13:36.3032800Z,956,-255,0,-255,18,-255,-1,-255,1138,19,,34,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c4a6273f-9aa5-4bf3-ad93-980e9c3d390e,47.66719357,-122.1176326,-255,2018-03-14T00:13:36.3362540Z,957,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,39536cdd-1bd2-4078-9b6b-1c852b89109b,47.66718985,-122.1175044,-255,2018-03-14T00:13:37.3121010Z,958,11,-255,7,-255,1263,-255,-3,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5a681354-06dd-4fa4-9454-ae67323b97ae,47.66718985,-122.1175044,-255,2018-03-14T00:13:37.3434690Z,959,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,72735c64-8a0c-4822-8201-dc2a1f648e5b,47.6671902,-122.1173784,-255,2018-03-14T00:13:38.3093330Z,960,-255,5,-255,4,-255,13,3,0,1140,,14,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,94fa506d-d772-43a6-8edf-07bc2b2205d8,47.6671902,-122.1173784,-255,2018-03-14T00:13:38.3406580Z,961,-255,-255,-255,-255,-3,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6bf624f0-8239-475f-906f-ba6c63c33a06,47.66718914,-122.1172551,4,2018-03-14T00:13:39.3136510Z,962,-255,-255,11,14,-255,-255,-255,-255,15,,33,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,1cc073c9-b3a1-4a85-92c1-77cdfb6a47db,47.66718914,-122.1172551,-255,2018-03-14T00:13:39.3310450Z,963,-255,-255,-255,-255,-255,-255,-255,1141,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c4144a1e-72ef-4332-a89f-6db4a4c6c707,47.66718763,-122.1171306,-255,2018-03-14T00:13:40.2927980Z,964,11,0,3,-255,1167,0,-3,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,03c0a1af-b320-405c-88a4-1e6ac6568aa7,47.66718763,-122.1171306,-255,2018-03-14T00:13:40.3127310Z,965,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,717950de-aeff-42bc-9a4b-75bd3a8d94ad,47.66718911,-122.1170038,-255,2018-03-14T00:13:41.3241100Z,966,-255,0,20,7,1227,-3,-3,1143,-255,,16,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,85dc7dfe-9ce0-44d4-8864-4eb0f41ab9a0,47.66718911,-122.1170038,-255,2018-03-14T00:13:41.3495120Z,967,11,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,46648741-e0bc-46e4-b91f-fd574d4ee693,47.66718737,-122.1168808,-255,2018-03-14T00:13:42.3196490Z,968,-255,-255,-255,9,-255,27,2,0,1144,,27,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9bd544b3-b476-477f-863a-6ea33e95ccb6,47.66718737,-122.1168808,-255,2018-03-14T00:13:42.3534870Z,969,-255,17,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,060cfcb2-e157-4db6-a46b-068d17d4116b,47.66718465,-122.1167545,-255,2018-03-14T00:13:43.3102800Z,970,-255,-255,11,-255,-3,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,47a4766c-962c-40ba-abdc-480142e84067,47.66718465,-122.1167545,-255,2018-03-14T00:13:43.3398820Z,971,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d67934e7-02f5-450a-83bf-f4318dde39db,47.66718305,-122.1166241,14,2018-03-14T00:13:44.3134710Z,972,-255,-255,-255,-255,-255,-255,-2,27,-255,,34,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7b0c3c82-30b8-4970-9371-72ffdd9491a6,47.66718305,-122.1166241,-255,2018-03-14T00:13:44.3429140Z,973,-255,20,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,37d28bfc-560e-4c92-80a6-d600f4f24a84,47.66718094,-122.1164833,18,2018-03-14T00:13:45.3185470Z,974,-255,-255,11,-255,-3,-255,-255,-255,30,,36,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0689cd2d-4e94-4bca-bada-7aa9b0233605,47.66718094,-122.1164833,-255,2018-03-14T00:13:45.3584890Z,975,-255,-255,-255,43,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,622cdc03-5ddc-4b96-ba14-125a52c78c83,47.66717515,-122.1163369,-255,2018-03-14T00:13:46.3092470Z,976,11,0,20,-255,1416,1,-3,1147,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0b17b5cb-0c65-45b0-9979-9eef9611d5fd,47.66717515,-122.1163369,-255,2018-03-14T00:13:46.3287730Z,977,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5764facb-2a4b-4118-b2c2-5a5e7dfd4ff7,47.66717057,-122.116185,-255,2018-03-14T00:13:47.3301980Z,978,-255,20,11,18,-3,38,3,0,1149,,30,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e3a8d949-81c4-4851-ae4d-5612b1debe66,47.66717057,-122.116185,-255,2018-03-14T00:13:47.3556360Z,979,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,258db0ed-2ec1-476b-b59f-e1bf609bbfb1,47.66716537,-122.1160264,19,2018-03-14T00:13:48.3161980Z,980,-255,0,-255,36,-255,3,-3,1150,30,,41,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9ba5f811-3e56-4664-ad55-1499f9caa27e,47.66716537,-122.1160264,-255,2018-03-14T00:13:48.3497330Z,981,-255,-255,18,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,14137164-d72b-4bc4-b9a8-b87585a7f841,47.6671605,-122.1158666,-255,2018-03-14T00:13:49.3259380Z,982,11,-255,-255,-255,1568,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7545c842-430e-491e-919a-6c4efc1bd80a,47.6671605,-122.1158666,-255,2018-03-14T00:13:49.3514150Z,983,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,71ec14db-77aa-45ad-b069-04799bac9ff6,47.66715423,-122.1157059,-255,2018-03-14T00:13:50.3332090Z,984,-255,5,-255,4,0,14,-7,0,1152,,14,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,419eaed9-0f43-4a00-bf99-281153ff01b6,47.66715423,-122.1157059,-255,2018-03-14T00:13:50.3635700Z,985,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,30f7d4fc-d552-44b2-85e7-a8d74c65bda7,47.66715067,-122.1155472,3,2018-03-14T00:13:51.3106440Z,986,-255,-255,11,11,-255,-255,-255,-255,13,,41,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a86a0bb0-0430-4d25-8454-b45954461168,47.66715067,-122.1155472,-255,2018-03-14T00:13:51.3394990Z,987,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f21689af-5d7b-444c-90b6-5733c4b16078,47.66714678,-122.1153908,-255,2018-03-14T00:13:52.2951590Z,988,11,0,3,-255,1095,-8,0,1153,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ffd8a0e3-84ff-4ad8-8f28-bea1c2405c15,47.66714678,-122.1153908,-255,2018-03-14T00:13:52.3206200Z,989,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d019a63e-8a6e-4ff3-b358-3b0e6c8d0642,47.66714286,-122.1152372,-255,2018-03-14T00:13:53.2971630Z,990,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,817447b6-b18e-4729-826e-d5024915eda7,47.66714286,-122.1152372,-255,2018-03-14T00:13:53.3165060Z,991,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6f9c6532-f23d-47a9-94b8-5cc19a33b37c,47.66714145,-122.1150879,-255,2018-03-14T00:13:54.3160340Z,992,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b3828f95-7d26-4302-93d9-9c4d6f631eae,47.66714145,-122.1150879,-255,2018-03-14T00:13:54.3494750Z,993,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,27089fe8-45b8-4a2f-a23d-0ebfd912532b,47.66714149,-122.1149442,-255,2018-03-14T00:13:55.3316440Z,994,-255,4,11,3,-3,10,-3,0,1157,,13,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0e61fe40-7c97-47bb-a03b-52abbb6b9179,47.66714149,-122.1149442,-255,2018-03-14T00:13:55.3598840Z,995,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,cb0b9ecc-6fb0-4df9-9bc0-45cfbfee789f,47.66714197,-122.114805,6,2018-03-14T00:13:56.3336590Z,996,-255,-255,-255,21,-255,-2,-255,1158,19,,35,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a0938352-610c-4ea7-9337-a9814f236b04,47.66714197,-122.114805,-255,2018-03-14T00:13:56.3599950Z,997,-255,0,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c7d0d6da-8f9b-4a5d-99b3-93a6bef5243a,47.66714204,-122.1146685,-255,2018-03-14T00:13:57.3325850Z,998,11,-255,12,-255,1314,-255,-3,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,bcd2ffe3-4908-4122-bf23-6f47d32b3f01,47.66714204,-122.1146685,-255,2018-03-14T00:13:57.3546800Z,999,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b6878d32-ebea-4ec9-8589-8b2b3bb99092,47.66714122,-122.1145347,-255,2018-03-14T00:13:58.3278950Z,1000,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6f50b432-3c05-4243-9171-fbac4c0fa124,47.66714122,-122.1145347,-255,2018-03-14T00:13:58.3536150Z,1001,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,cffecd8f-49e6-4baf-98fd-7571772780c2,47.66713915,-122.1144037,-255,2018-03-14T00:13:59.3228140Z,1002,-255,-255,-255,-255,-255,-255,-255,-255,-255,,29,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,afa134fd-8fd1-4f9a-91e3-d8d4cb5291dd,47.66713915,-122.1144037,-255,2018-03-14T00:13:59.3559050Z,1003,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,118bc01a-b98a-41ff-97a8-0d08ee7f1880,47.66713976,-122.114271,-255,2018-03-14T00:14:00.3183080Z,1004,-255,18,11,15,-3,40,0,0,1161,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,da6940a6-1a30-42d5-8139-db5b8fe82567,47.66713976,-122.114271,-255,2018-03-14T00:14:00.3479280Z,1005,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,68e77265-7769-4188-9fe7-3d595009dd83,47.66713965,-122.1141386,12,2018-03-14T00:14:01.3240000Z,1006,-255,-255,-255,24,-255,-255,-255,-255,25,,37,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,df222513-6a3c-4561-ab93-43a2f39b60ec,47.66713965,-122.1141386,-255,2018-03-14T00:14:01.3542110Z,1007,-255,-255,-255,-255,-255,-255,-255,1163,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3c245340-68cf-44bf-a9ee-e1a13f097011,47.66713877,-122.1140019,-255,2018-03-14T00:14:02.3364200Z,1008,11,0,12,-255,1378,-3,-3,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ede14504-cb86-4d53-a32d-1ade4d844083,47.66713877,-122.1140019,-255,2018-03-14T00:14:02.3648450Z,1009,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f8fdaa94-a58d-4f34-aa35-8b8a5e618cd3,47.66714004,-122.1138609,-255,2018-03-14T00:14:03.3196810Z,1010,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b6770024-fef4-4d08-b529-7de9f4717918,47.66714004,-122.1138609,-255,2018-03-14T00:14:03.3450090Z,1011,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c4575156-2ecb-435c-8952-08b3ee12dde0,47.66714028,-122.1137202,-255,2018-03-14T00:14:04.3163550Z,1012,-255,-255,-255,4,-255,10,-255,0,1166,,14,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0a41b6f4-d828-46ed-aef4-106c3f3c17a0,47.66714028,-122.1137202,-255,2018-03-14T00:14:04.3452080Z,1013,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b099a59c-3324-4b9f-9b85-07d4ca109434,47.66713729,-122.1135866,-255,2018-03-14T00:14:05.3175090Z,1014,-255,3,11,-255,-2,-255,-4,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,69d4935a-935a-41bb-b71f-619907219ada,47.66713729,-122.1135866,-255,2018-03-14T00:14:05.3428510Z,1015,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,27fd73dd-daa3-4002-b842-124da9f2d8ff,47.66713879,-122.1134662,-255,2018-03-14T00:14:06.3203660Z,1016,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,416640ec-ac8c-4d50-b2fb-d96411364793,47.66713879,-122.1134662,-255,2018-03-14T00:14:06.3484370Z,1017,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d9ca63a8-e754-45fe-b1e3-5e8a385a5317,47.66713725,-122.1133597,-255,2018-03-14T00:14:07.3108960Z,1018,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,32f983fa-2e78-4306-82e9-3f04f72131f5,47.66713725,-122.1133597,-255,2018-03-14T00:14:07.3394710Z,1019,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6635967f-289d-4a2d-ad4e-2f45373dd91f,47.66713526,-122.1132689,4,2018-03-14T00:14:08.3200870Z,1020,-255,0,4,13,766,0,-3,1170,14,,21,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9cc53e93-822a-4c7f-9270-7cba846a811b,47.66713526,-122.1132689,-255,2018-03-14T00:14:08.3531810Z,1021,10,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d6d2b29d-d772-4698-9ee5-1d69624022ef,47.66713363,-122.1131963,-255,2018-03-14T00:14:09.2187720Z,1022,-255,-255,-255,4,-255,12,-255,0,1171,,14,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,941c9122-fea2-4195-9c24-729929062c33,47.66713363,-122.1131963,-255,2018-03-14T00:14:09.2446180Z,1023,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,72d358a7-5ad9-4acc-9f00-4944d4eba253,47.66713204,-122.1130673,5,2018-03-14T00:14:11.1736240Z,1024,-255,4,10,17,-3,-255,-4,1173,16,,11,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,454aa82e-53ee-4a54-a6c5-3dca8a1dfea6,47.66713204,-122.1130673,-255,2018-03-14T00:14:11.1986210Z,1025,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b2347d8e-60af-4536-a8b3-dfa18bfb2b61,47.66712931,-122.1129545,-255,2018-03-14T00:14:13.1703200Z,1026,10,0,6,6,707,4,-3,-255,-255,,18,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2fe5bcaa-3968-48bb-b204-b469c4bc4ef6,47.66712931,-122.1129545,-255,2018-03-14T00:14:13.1987670Z,1027,-255,-255,-255,-255,-255,-255,-255,-255,1175,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f20fdafe-25bf-4a80-b280-b7a9f331d3be,47.66713534,-122.1128683,5,2018-03-14T00:14:15.1702590Z,1028,-255,1177,0,-1,-3,-3,3,17,-255,,11,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,199d607d-87bd-4de4-8816-3cd1a3a0110e,47.66713534,-122.1128683,-255,2018-03-14T00:14:15.1956780Z,1029,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,45402ae1-0c63-47c4-a181-4d2f617bf28d,47.66714248,-122.1127987,10,2018-03-14T00:14:17.1722460Z,1030,6,11,-255,-255,-1,6,18,7,0,,724,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,60601c8c-705b-477f-8c7e-6ea2cf715842,47.66714248,-122.1127987,-255,2018-03-14T00:14:17.2000930Z,1031,-255,-255,-255,-255,-255,-255,-255,-255,9,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f8c0844b-9394-4133-866a-5ad97f4ac1e0,47.66714803,-122.1127196,11,2018-03-14T00:14:19.1831040Z,1032,7,1179,0,-1,8,-3,737,17,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,35c15a72-b973-41a8-bed6-decd43dc2353,47.66714803,-122.1127196,-255,2018-03-14T00:14:19.2048460Z,1033,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2e3e0bae-edcd-424f-9933-bf42c1a22145,47.66716947,-122.1127042,16,2018-03-14T00:14:22.2116290Z,1034,5,1184,-255,0,4,5,17,16,5,,728,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a6104509-fa49-4f05-977d-ad84107ab4cd,47.66716947,-122.1127042,-255,2018-03-14T00:14:22.2364780Z,1035,-255,-255,-255,-255,-255,-1,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5453de32-898f-403c-8d59-35fb67ca4900,47.6671325,-122.1127456,11,2018-03-14T00:14:33.1683960Z,1036,5,11,-255,-255,0,5,16,6,0,,699,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,468b981c-3e66-499d-8e33-d4fdc5f5fa46,47.6671325,-122.1127456,-255,2018-03-14T00:14:33.1974400Z,1037,-255,-255,-255,-255,-255,-255,-255,-255,2,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,28206845-865d-4082-a5e7-2648cb0a0814,47.66712838,-122.1126701,11,2018-03-14T00:14:39.1632150Z,1038,8,11,-255,-255,0,8,25,11,0,,1130,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9e8807b8-ac11-409c-ba00-c43548100f36,47.66712838,-122.1126701,-255,2018-03-14T00:14:39.1874220Z,1039,-255,-255,-255,-255,-255,-255,-255,-255,10,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8efb5ad8-1553-4e53-99fb-abe8d9a85300,47.66712979,-122.1125944,11,2018-03-14T00:14:41.2174850Z,1040,11,1201,0,0,10,-3,1213,21,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0b74e3f4-df92-4a82-9521-ca9bdcff5d74,47.66712979,-122.1125944,-255,2018-03-14T00:14:41.2442350Z,1041,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255,"CAN ERROR

>"
51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e408eb94-baf9-4ea2-9d27-dbfb1b12c71b,47.6671284,-122.1125018,18,2018-03-14T00:14:43.1961100Z,1042,6,11,-255,-3,4,7,20,17,11,,1177,"CAN ERROR

>"
